premium	name	response_letter_required	city	latitude	longtitude	raw	experience	schedule	employment	skills	has_test	employer	salary_from	salary_to	gross	currency
False	Системный аналитик	False	Тула	54.1820742799	37.5732590994	Тула, улица Болдина, 41А	От 1 года до 3 лет	Полный день	Полная занятость		False	СофтЭксперт, г. Тула	60000		False	RUR
False	Системный администратор	False	Красноярск	56.002485	92.928057	Красноярск, проспект имени Газеты Красноярский Рабочий, 126	Нет опыта	Полный день	Полная занятость		False	Региональный фондКРМДКК	55000		False	RUR
False	Ведущий инженер по тестированию (QA Lead)	False	Москва	55.734851	37.560484	Москва, Бережковская набережная	От 3 до 6 лет	Полный день	Полная занятость		False	R2CMarket	300000	350000	False	RUR
False	Специалист сервисной службы	False	посёлок городского типа Знаменка	52.892391	35.973116	посёлок городского типа Знаменка	От 1 года до 3 лет	Полный день	Полная занятость	Пользователь ПК_Техническое обслуживание_Грамотная речь_Работа в команде_Ремонтные работы_Контроль исправности оборудования_Ремонт оборудования	False	Агропромсервис	35000	70000	True	RUR
False	Инженер установки (GPS / ГЛОНАСС оборудования, тахографов)	False	Новосибирск	55.016177	82.928425	Новосибирск, Кривощековская улица, 15к7	От 1 года до 3 лет	Полный день	Полная занятость		False	АВТОНАВИКС	50000	100000	False	RUR
False	Ведущий программист Python	False	Уфа	54.716305	56.008054	Уфа, улица Менделеева, 134/7	От 3 до 6 лет	Полный день	Полная занятость	Python_JavaScript_CSS_HTML_Design Patterns	False	Тензор	240000		True	RUR
False	Инженер по ремонту	False	Москва	55.830176	37.509168	Москва, Клары Цеткин, 33	От 3 до 6 лет	Полный день	Полная занятость	Пользователь ПК_Монтаж оборудования_Точность и внимательность к деталям_Работа на высоте	False	Московский машиностроительный завод АВАНГАРД	50000		True	RUR
False	Менеджер по оптимизации бизнес- процессов	False	Пермь	57.990901	56.204299	Пермь, шоссе Космонавтов, 111к43	От 1 года до 3 лет	Полный день	Полная занятость	MS PowerPoint_Навыки презентации_IoT_Творчество_Организация презентаций_Подготовка презентаций_Проведение презентаций_B2B Продажи_B2G продажи_B2C продажи_Активные продажи_Корпоративные продажи_Знание MS Office_Работа с ПК_Способность к обучению и восприятию информации_Аналитика продаж_методология_Бизнес-анализ_обучение сотрудников	False	ЭР-Телеком	63000	63000	True	RUR
False	Специалист технической поддержки	False					От 1 года до 3 лет	Полный день	Полная занятость		False	Федеральная сеть книжных магазинов Читай-город		45000	False	RUR
False	Менеджер по внедрению новых проектов	False	Екатеринбург	56.844417	60.617085	Екатеринбург, улица Мамина-Сибиряка, 101	Более 6 лет	Полный день	Полная занятость	Грамотная речь_Работа в команде_Грамотность_Английский язык_Умение работать в команде	False	Araneo group	60000	120000	False	RUR
False	Специалист по наладке оборудования (механик-техник)	False	Саранск	54.213746	45.196901	Саранск, Энергетическая улица, 6	От 3 до 6 лет	Полный день	Полная занятость	Монтаж оборудования_Ремонтные работы_Техническое обслуживание_Монтаж инженерных систем_Электротехнические работы_Выездное обслуживание_Системы канализации и водоснабжения_Бесконфликтность_Высокий уровень самоорганизации	False	Денисова А. В.		40000	False	RUR
False	Фрезеровщик	False	Санкт-Петербург	59.963417	30.38061	Санкт-Петербург, Кондратьевский проспект, 13	От 3 до 6 лет	Полный день	Полная занятость	Пользователь ПК_Работа в команде_Чтение чертежей_оформление документации_Творческое мышление	False	СтройСервис	60000	120000	False	RUR
False	Руководитель направления/методолог проектного управления	False	Москва	55.720849	37.672459	Москва, Шарикоподшипниковская улица, 4	От 3 до 6 лет	Полный день	Полная занятость	Английский язык_Управление проектами_Oracle Primavera_MS Project_MS PowerPoint	False	ГСПИ		180000	True	RUR
False	Токарь-расточник	False	Сызрань	53.17845	48.493161	Сызрань, Гидротурбинная улица, 13	Нет опыта	Полный день	Полная занятость		False	ТЯЖМАШ	20000	80000	True	RUR
False	Райтер (в маркетинговую команду застройщика в офис)	False	Тюмень	57.158584	65.590904	Тюмень, Новгородская улица, 21	От 1 года до 3 лет	Полный день	Полная занятость	Умение организовать работу_грамотная русская речь (устная и письменная)_Копирайтинг_Figma_Высокая трудоспособность_SMM_Желание учиться и развиваться	False	ПСК Дом		40000	False	RUR
False	Токарь	False	Томск	56.463714	84.950065	Томск, проспект Ленина, 28	От 1 года до 3 лет	Полный день	Полная занятость	Техническое обслуживание	False	ТЭМЗ	45000		False	RUR
False	Системный администратор	False	N/A	N/A	N/A	N/A	От 1 года до 3 лет	Полный день	Полная занятость	Администрирование серверов Windows_Windows Server 2003_Windows Server 2008 R2_Администрирование сетевого оборудования_TCP/IP	False	Многоклиника 54	60000		False	RUR
False	Станочник широкого профиля	False	Новочебоксарск	56.107192	47.455778	Новочебоксарск, улица 10-й Пятилетки, 23	От 1 года до 3 лет	Полный день	Полная занятость	Чтение чертежей_Токарь_Фрезеровщик	False	Лента		30000	True	RUR
False	Редактор сайта	False	Екатеринбург	56.849078	60.577945	Екатеринбург, Колмогорова , 66	От 1 года до 3 лет	Полный день	Полная занятость	HTML_Adobe Photoshop_Грамотность_CSS_Поиск информации в интернет	False	УрГУПС	32000	32000	False	RUR
False	Web-дизайнер	False	Москва	55.71304	37.500953	Москва, Минская улица, 1Гк1	От 1 года до 3 лет	Полный день	Полная занятость	Adobe Illustrator_Adobe Photoshop_Веб-дизайн_Web-дизайн_UX	False	Ювелирная сеть Залог Успеха	130000	150000	False	RUR
