premium	name	response_letter_required	city	latitude	longtitude	raw	experience	schedule	employment	skills	has_test	employer	salary_from	salary_to	gross	currency
False	Специалист по защите информации	False				Дзержинский, улица Академика Жукова, 42	Нет опыта	Полный день	Полная занятость	Пользователь ПК_Ms Expert_Работа в условиях многозадачности_Умение работать в условиях многозадачности	False	ФГУП ФЦДТ СОЮЗ	49400	57200	True	RUR
False	Техник по подключению абонентов (инсталлятор)	False	N/A	N/A	N/A	N/A	Нет опыта	Полный день	Полная занятость	Мобильность_Грамотная речь_Настройка сетевых подключений_Тайм-менеджмент_Опытный пользователь ПК	False	Ростелеком	65000		True	RUR
False	Токарь	False	Москва	55.789284	37.7062	Москва, Электрозаводская улица, 21с21	От 1 года до 3 лет	Полный день	Полная занятость		False	Vitstamp	75000	95000	False	RUR
False	Программист-разработчик C#, SQL	False					От 3 до 6 лет	Полный день	Полная занятость	C#_ASP.NET_.NET Core_SQL_Blazor_Windows Forms_Developer Express	False	РОСТЕСТ		250000	False	RUR
False	Механик	False	N/A	N/A	N/A	N/A	От 1 года до 3 лет	Полный день	Полная занятость	Работа в команде_оформление документации_MS Dos_Механик	False	КОНКОРД	60000		False	RUR
False	Техник по обслуживанию зданий и сооружений	False	N/A	N/A	N/A	N/A	От 1 года до 3 лет	Полный день	Полная занятость	Производство строительно-монтажных работ_Умение работать в коллективе_Мобильность	False	ОптикСвзяьСтрой	70000	70000	False	RUR
False	Оператор 1C	False	Волгодонск	47.50218	42.160056	Волгодонск, Степная улица, 58	От 1 года до 3 лет	Полный день	Полная занятость	Грамотная речь_оформление документации_Опыт продаж_Проведение опросов клиентов_Знание ПК_Оператор ПК_Уверенное пользование ПК_Продавец	False	avtoline161(Семин В.В.)	30000		False	RUR
False	Инженер-аналитик в ИТ	False	городской округ Клин	56.2988010504	36.6741957301	городской округ Клин, М-11, 90-й километр	От 1 года до 3 лет	Полный день	Полная занятость	Английский язык_Техническая документация_Разработка технических заданий_Администрирование серверов_Аналитический склад ума_Написание процедур_Системное мышление_ITIL_Helpdesk	False	Объединенные Системы Сбора Платы	90000	117800	True	RUR
False	Графический дизайнер/технический дизайнер	False	Санкт-Петербург	59.88893	30.336484	Санкт-Петербург, Заставская улица, 5/1	От 3 до 6 лет	Полный день	Полная занятость	Adobe Photoshop_CorelDRAW_Подготовка презентаций_Расстановка приоритетов_Умение расставлять приоритеты	False	Википак		50000	False	RUR
False	Токарь	False	Екатеринбург	56.757332	60.712351	Екатеринбург, микрорайон Химмаш, Хибиногорский переулок, 33	От 3 до 6 лет	Полный день	Полная занятость		False	Уралхиммаш	70000	90000	False	RUR
False	Оператор станка лазерной резки	False	Санкт-Петербург	59.8435323425	30.4405044681	Санкт-Петербург, Складской проезд	От 1 года до 3 лет	Полный день	Полная занятость	Лазерная техника_Коммуникабельность, ответственность_Умение организовывать работу, планировать_Технический склад ума	False	Металлика	60000		False	RUR
False	Программист 1С	False	N/A	N/A	N/A	N/A	От 3 до 6 лет	Полный день	Полная занятость	1С программирование_1С: Розница_Умение работать в условиях многозадачности_Локализация продукта_Работа в команде	False	Легкий Шаг / обувь и аксессуары	150000		False	RUR
False	Механик	False	село Яблочное	45.078626	34.61357	село Яблочное, Шоссейная улица, 1	От 1 года до 3 лет	Полный день	Полная занятость	Навыки составления отчетности_Пользователь ПК_Заключение договоров_Умение работать в команде	False	Тепличный Комбинат Белогорский	50000	50000	True	RUR
False	Токарь-карусельщик	False	N/A	N/A	N/A	N/A	От 1 года до 3 лет	Полный день	Полная занятость	Работа в команде_Работа в условиях многозадачности_MS Office (Word, Excel, PowerPoint)_работа на производстве_машиностроение	False	Инициатива	110000		False	RUR
False	Технический директор	False	Березники	59.4372790552	56.8163937279	Березники	Нет опыта	Полный день	Полная занятость	Работа в команде_Умение планировать_Пользователь ПК	False	Энергоэффект	60000		False	RUR
False	Оператор листогибочного станка с ЧПУ	False	Москва	55.730593	37.445518	Москва, Арбатско-Покровская линия, метро Кунцевская	От 1 года до 3 лет	Полный день	Полная занятость		False	Кадровый центр ПиК-профессионал	63000		True	RUR
